antecedents,consequents,support,confidence,lift
H1H,HXR,0.7169811320754716,0.7307692307692307,1.0192307692307692
H1H,HW0,0.37735849056603776,0.38461538461538464,1.0192307692307692
HW0,H1H,0.37735849056603776,1.0,1.0192307692307692
JB0,NX3,0.7358490566037735,0.7499999999999999,1.0192307692307692
GVG,Z23,0.49056603773584906,1.0,1.0192307692307692
NX3,JB0,0.7358490566037735,1.0,1.0192307692307692
H1H,L9F,0.9433962264150944,0.9615384615384616,1.0192307692307692
JB0,NY7,0.9433962264150944,0.9615384615384616,1.0192307692307692
GVG,XVK,0.4528301886792453,0.9230769230769231,1.0192307692307692
XVK,GVG,0.4528301886792453,0.5,1.0192307692307692
NY7,JB0,0.9433962264150944,1.0,1.0192307692307692
JB0,OWA,0.6037735849056604,0.6153846153846153,1.0192307692307692
VQD,GVG,0.49056603773584906,0.5,1.0192307692307692
GVG,VQD,0.49056603773584906,1.0,1.0192307692307692
GVG,V9H,0.49056603773584906,1.0,1.0192307692307692
V9H,GVG,0.49056603773584906,0.5,1.0192307692307692
GVG,U5F,0.49056603773584906,1.0,1.0192307692307692
L9F,H1H,0.9433962264150944,1.0,1.0192307692307692
H1H,LRR,0.20754716981132076,0.21153846153846154,1.0192307692307692
GVG,TZB,0.49056603773584906,1.0,1.0192307692307692
H1H,PHK,0.9433962264150944,0.9615384615384616,1.0192307692307692
S30,H1H,0.22641509433962265,1.0,1.0192307692307692
H1H,S30,0.22641509433962265,0.23076923076923078,1.0192307692307692
RF5,H1H,0.2641509433962264,1.0,1.0192307692307692
H1H,RF5,0.2641509433962264,0.2692307692307692,1.0192307692307692
QOR,H1H,0.3584905660377358,1.0,1.0192307692307692
H1H,QOR,0.3584905660377358,0.36538461538461536,1.0192307692307692
QFK,H1H,0.24528301886792453,1.0,1.0192307692307692
H1H,QFK,0.24528301886792453,0.25,1.0192307692307692
PW7,H1H,0.5660377358490566,1.0,1.0192307692307692
H1H,PW7,0.5660377358490566,0.5769230769230769,1.0192307692307692
PHK,H1H,0.9433962264150944,1.0,1.0192307692307692
LRR,H1H,0.20754716981132076,1.0,1.0192307692307692
OXO,H1H,0.41509433962264153,1.0,1.0192307692307692
H1H,OXO,0.41509433962264153,0.4230769230769231,1.0192307692307692
OWA,H1H,0.6037735849056604,1.0,1.0192307692307692
H1H,OWA,0.6037735849056604,0.6153846153846153,1.0192307692307692
H1H,NVL,0.7358490566037735,0.7499999999999999,1.0192307692307692
NVL,H1H,0.7358490566037735,1.0,1.0192307692307692
M7X,H1H,0.9622641509433962,1.0,1.0192307692307692
H1H,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
LWD,H1H,0.37735849056603776,1.0,1.0192307692307692
H1H,LWD,0.37735849056603776,0.38461538461538464,1.0192307692307692
U5F,GVG,0.49056603773584906,0.5,1.0192307692307692
TZB,GVG,0.49056603773584906,0.5,1.0192307692307692
JB0,HW0,0.37735849056603776,0.38461538461538464,1.0192307692307692
GVG,JB0,0.49056603773584906,1.0,1.0192307692307692
PW7,JB0,0.5660377358490566,1.0,1.0192307692307692
JB0,QFK,0.24528301886792453,0.25,1.0192307692307692
QFK,JB0,0.24528301886792453,1.0,1.0192307692307692
JB0,QOR,0.3584905660377358,0.36538461538461536,1.0192307692307692
GVG,LDZ,0.49056603773584906,1.0,1.0192307692307692
LDZ,GVG,0.49056603773584906,0.5,1.0192307692307692
GVG,L9F,0.4716981132075472,0.9615384615384616,1.0192307692307692
L9F,GVG,0.4716981132075472,0.5,1.0192307692307692
QOR,JB0,0.3584905660377358,1.0,1.0192307692307692
JB0,RF5,0.2641509433962264,0.2692307692307692,1.0192307692307692
JB0,GVG,0.49056603773584906,0.5,1.0192307692307692
PKN,JB0,0.6415094339622641,1.0,1.0192307692307692
RF5,JB0,0.2641509433962264,1.0,1.0192307692307692
ILF,GVG,0.49056603773584906,0.5,1.0192307692307692
GVG,ILF,0.49056603773584906,1.0,1.0192307692307692
GVG,HXR,0.3584905660377358,0.7307692307692307,1.0192307692307692
HXR,GVG,0.3584905660377358,0.5,1.0192307692307692
RML,JB0,0.9811320754716981,1.0,1.0192307692307692
JB0,RML,0.9811320754716981,1.0,1.0192307692307692
JB0,RU6,0.9811320754716981,1.0,1.0192307692307692
RU6,JB0,0.9811320754716981,1.0,1.0192307692307692
JB0,S30,0.22641509433962265,0.23076923076923078,1.0192307692307692
JB0,PW7,0.5660377358490566,0.5769230769230769,1.0192307692307692
JB0,PHK,0.9433962264150944,0.9615384615384616,1.0192307692307692
OWA,JB0,0.6037735849056604,1.0,1.0192307692307692
PHK,GVG,0.4716981132075472,0.5,1.0192307692307692
JB0,OXO,0.41509433962264153,0.4230769230769231,1.0192307692307692
SIM,GVG,0.49056603773584906,0.5,1.0192307692307692
GVG,SIM,0.49056603773584906,1.0,1.0192307692307692
RU6,GVG,0.49056603773584906,0.5,1.0192307692307692
GVG,RU6,0.49056603773584906,1.0,1.0192307692307692
GVG,RML,0.49056603773584906,1.0,1.0192307692307692
RML,GVG,0.49056603773584906,0.5,1.0192307692307692
GVG,R6B,0.49056603773584906,1.0,1.0192307692307692
R6B,GVG,0.49056603773584906,0.5,1.0192307692307692
GVG,PHK,0.4716981132075472,0.9615384615384616,1.0192307692307692
PBV,GVG,0.49056603773584906,0.5,1.0192307692307692
PHK,JB0,0.9433962264150944,1.0,1.0192307692307692
GVG,PBV,0.49056603773584906,1.0,1.0192307692307692
NY7,GVG,0.4716981132075472,0.5,1.0192307692307692
GVG,NY7,0.4716981132075472,0.9615384615384616,1.0192307692307692
OXO,JB0,0.41509433962264153,1.0,1.0192307692307692
JB0,PBV,0.9811320754716981,1.0,1.0192307692307692
PBV,JB0,0.9811320754716981,1.0,1.0192307692307692
GVG,NTA,0.49056603773584906,1.0,1.0192307692307692
NTA,GVG,0.49056603773584906,0.5,1.0192307692307692
GVG,MOE,0.49056603773584906,1.0,1.0192307692307692
MOE,GVG,0.49056603773584906,0.5,1.0192307692307692
UCR,H1H,0.2830188679245283,1.0,1.0192307692307692
H1H,UCR,0.2830188679245283,0.28846153846153844,1.0192307692307692
H1H,UZI,0.22641509433962265,0.23076923076923078,1.0192307692307692
Z23,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
MOE,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
L28,JB0,0.8113207547169812,1.0,1.0192307692307692
JB0,L28,0.8113207547169812,0.826923076923077,1.0192307692307692
LDZ,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
HTR,LDZ,0.9433962264150944,1.0,1.0192307692307692
JB0,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
HTR,JB0,0.9433962264150944,1.0,1.0192307692307692
ILF,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
HTR,ILF,0.9433962264150944,1.0,1.0192307692307692
L9F,JB0,0.9433962264150944,1.0,1.0192307692307692
HJ3,Z23,0.4716981132075472,1.0,1.0192307692307692
HTR,NTA,0.9433962264150944,1.0,1.0192307692307692
JB0,L9F,0.9433962264150944,0.9615384615384616,1.0192307692307692
JB0,LDZ,0.9811320754716981,1.0,1.0192307692307692
LDZ,JB0,0.9811320754716981,1.0,1.0192307692307692
LRR,JB0,0.20754716981132076,1.0,1.0192307692307692
VQD,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
HJ3,VQD,0.4716981132075472,1.0,1.0192307692307692
V9H,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
HJ3,V9H,0.4716981132075472,1.0,1.0192307692307692
HJ3,U5F,0.4716981132075472,1.0,1.0192307692307692
U5F,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
HTR,MOE,0.9433962264150944,1.0,1.0192307692307692
NTA,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
UZI,H1H,0.22641509433962265,1.0,1.0192307692307692
U5F,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
HW0,JB0,0.37735849056603776,1.0,1.0192307692307692
ILF,HW0,0.37735849056603776,0.38461538461538464,1.0192307692307692
HW0,ILF,0.37735849056603776,1.0,1.0192307692307692
Z23,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
HTR,Z23,0.9433962264150944,1.0,1.0192307692307692
VQD,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
HTR,VQD,0.9433962264150944,1.0,1.0192307692307692
V9H,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
HTR,V9H,0.9433962264150944,1.0,1.0192307692307692
HTR,U5F,0.9433962264150944,1.0,1.0192307692307692
HTR,TZB,0.9433962264150944,1.0,1.0192307692307692
HTR,PBV,0.9433962264150944,1.0,1.0192307692307692
TZB,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
SIM,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
HTR,SIM,0.9433962264150944,1.0,1.0192307692307692
Z23,IW1,0.4528301886792453,0.46153846153846156,1.0192307692307692
IW1,Z23,0.4528301886792453,1.0,1.0192307692307692
RU6,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
HTR,RU6,0.9433962264150944,1.0,1.0192307692307692
HTR,RML,0.9433962264150944,1.0,1.0192307692307692
RML,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
PBV,HTR,0.9433962264150944,0.9615384615384616,1.0192307692307692
HJ3,TZB,0.4716981132075472,1.0,1.0192307692307692
TZB,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
JB0,LRR,0.20754716981132076,0.21153846153846154,1.0192307692307692
H1H,ZX5,0.5849056603773585,0.5961538461538461,1.0192307692307692
JB0,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
MOE,JB0,0.9811320754716981,1.0,1.0192307692307692
JB0,MOE,0.9811320754716981,1.0,1.0192307692307692
ILF,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
HJ3,ILF,0.4716981132075472,1.0,1.0192307692307692
JB0,MTR,0.9245283018867925,0.9423076923076923,1.0192307692307692
MTR,JB0,0.9245283018867925,1.0,1.0192307692307692
JB0,NTA,0.9811320754716981,1.0,1.0192307692307692
NTA,JB0,0.9811320754716981,1.0,1.0192307692307692
ZX5,H1H,0.5849056603773585,1.0,1.0192307692307692
ZJG,H1H,0.22641509433962265,1.0,1.0192307692307692
JB0,LRU,0.7924528301886793,0.8076923076923077,1.0192307692307692
H1H,ZJG,0.22641509433962265,0.23076923076923078,1.0192307692307692
Z99,H1H,0.5849056603773585,1.0,1.0192307692307692
H1H,Z99,0.5849056603773585,0.5961538461538461,1.0192307692307692
XX1,H1H,0.8113207547169812,1.0,1.0192307692307692
H1H,XX1,0.8113207547169812,0.826923076923077,1.0192307692307692
XVK,H1H,0.9056603773584906,1.0,1.0192307692307692
H1H,XVK,0.9056603773584906,0.9230769230769231,1.0192307692307692
XAE,H1H,0.8679245283018868,1.0,1.0192307692307692
H1H,VW7,0.5660377358490566,0.5769230769230769,1.0192307692307692
VW7,H1H,0.5660377358490566,1.0,1.0192307692307692
HJ3,JB0,0.4716981132075472,1.0,1.0192307692307692
MG8,JB0,0.39622641509433965,1.0,1.0192307692307692
JB0,MG8,0.39622641509433965,0.40384615384615385,1.0192307692307692
LDZ,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
LRU,JB0,0.7924528301886793,1.0,1.0192307692307692
JB0,LWD,0.37735849056603776,0.38461538461538464,1.0192307692307692
SIM,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
HJ3,SIM,0.4716981132075472,1.0,1.0192307692307692
RU6,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
HJ3,RU6,0.4716981132075472,1.0,1.0192307692307692
HJ3,RML,0.4716981132075472,1.0,1.0192307692307692
RML,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
HJ3,R6B,0.4716981132075472,1.0,1.0192307692307692
R6B,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
LWD,JB0,0.37735849056603776,1.0,1.0192307692307692
JB0,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
PBV,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
HJ3,PBV,0.4716981132075472,1.0,1.0192307692307692
M7X,JB0,0.9622641509433962,1.0,1.0192307692307692
HJ3,NTA,0.4716981132075472,1.0,1.0192307692307692
NTA,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
HJ3,MOE,0.4716981132075472,1.0,1.0192307692307692
MOE,HJ3,0.4716981132075472,0.4807692307692308,1.0192307692307692
MEL,JB0,0.7735849056603774,1.0,1.0192307692307692
HJ3,LDZ,0.4716981132075472,1.0,1.0192307692307692
EKM,ZX5,0.5849056603773585,0.5961538461538461,1.0192307692307692
EKM,ZJG,0.22641509433962265,0.23076923076923078,1.0192307692307692
V9H,NX3,0.7358490566037735,0.7499999999999999,1.0192307692307692
MOE,QFK,0.24528301886792453,0.25,1.0192307692307692
OWA,MOE,0.6037735849056604,1.0,1.0192307692307692
MOE,OXO,0.41509433962264153,0.4230769230769231,1.0192307692307692
OXO,MOE,0.41509433962264153,1.0,1.0192307692307692
MOE,PBV,0.9811320754716981,1.0,1.0192307692307692
PBV,MOE,0.9811320754716981,1.0,1.0192307692307692
PHK,MOE,0.9433962264150944,1.0,1.0192307692307692
MOE,PHK,0.9433962264150944,0.9615384615384616,1.0192307692307692
PKN,MOE,0.6415094339622641,1.0,1.0192307692307692
MOE,PW7,0.5660377358490566,0.5769230769230769,1.0192307692307692
PW7,MOE,0.5660377358490566,1.0,1.0192307692307692
QFK,MOE,0.24528301886792453,1.0,1.0192307692307692
NY7,MOE,0.9433962264150944,1.0,1.0192307692307692
MOE,QOR,0.3584905660377358,0.36538461538461536,1.0192307692307692
QOR,MOE,0.3584905660377358,1.0,1.0192307692307692
MOE,RF5,0.2641509433962264,0.2692307692307692,1.0192307692307692
RF5,MOE,0.2641509433962264,1.0,1.0192307692307692
BEQ,Z23,0.9622641509433962,1.0,1.0192307692307692
Z23,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
MOE,RML,0.9811320754716981,1.0,1.0192307692307692
RML,MOE,0.9811320754716981,1.0,1.0192307692307692
MOE,RU6,0.9811320754716981,1.0,1.0192307692307692
RU6,MOE,0.9811320754716981,1.0,1.0192307692307692
MOE,OWA,0.6037735849056604,0.6153846153846153,1.0192307692307692
MOE,NY7,0.9433962264150944,0.9615384615384616,1.0192307692307692
S30,MOE,0.22641509433962265,1.0,1.0192307692307692
C3Y,GVG,0.39622641509433965,0.5,1.0192307692307692
MG8,U5F,0.39622641509433965,1.0,1.0192307692307692
V9H,MG8,0.39622641509433965,0.40384615384615385,1.0192307692307692
MG8,V9H,0.39622641509433965,1.0,1.0192307692307692
MG8,VQD,0.39622641509433965,1.0,1.0192307692307692
VQD,MG8,0.39622641509433965,0.40384615384615385,1.0192307692307692
C3Y,H1H,0.7924528301886793,1.0,1.0192307692307692
H1H,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
Z23,MG8,0.39622641509433965,0.40384615384615385,1.0192307692307692
MG8,Z23,0.39622641509433965,1.0,1.0192307692307692
GVG,C3Y,0.39622641509433965,0.8076923076923077,1.0192307692307692
GGP,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
NX3,MOE,0.7358490566037735,1.0,1.0192307692307692
C3Y,GGP,0.7924528301886793,1.0,1.0192307692307692
EKM,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
C3Y,EKM,0.7924528301886793,1.0,1.0192307692307692
MOE,MTR,0.9245283018867925,0.9423076923076923,1.0192307692307692
MTR,MOE,0.9245283018867925,1.0,1.0192307692307692
DGB,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
C3Y,DGB,0.7924528301886793,1.0,1.0192307692307692
MOE,NTA,0.9811320754716981,1.0,1.0192307692307692
NTA,MOE,0.9811320754716981,1.0,1.0192307692307692
MOE,NX3,0.7358490566037735,0.7499999999999999,1.0192307692307692
MOE,S30,0.22641509433962265,0.23076923076923078,1.0192307692307692
VQD,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
MG8,TZB,0.39622641509433965,1.0,1.0192307692307692
VW7,MOE,0.5660377358490566,1.0,1.0192307692307692
MOE,UZI,0.22641509433962265,0.23076923076923078,1.0192307692307692
UZI,MOE,0.22641509433962265,1.0,1.0192307692307692
MOE,V9H,0.9811320754716981,1.0,1.0192307692307692
V9H,MOE,0.9811320754716981,1.0,1.0192307692307692
BEQ,NTA,0.9622641509433962,1.0,1.0192307692307692
NTA,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
BEQ,MOE,0.9622641509433962,1.0,1.0192307692307692
MOE,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
MOE,VQD,0.9811320754716981,1.0,1.0192307692307692
VQD,MOE,0.9811320754716981,1.0,1.0192307692307692
MOE,VW7,0.5660377358490566,0.5769230769230769,1.0192307692307692
PBV,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
W41,MOE,0.7735849056603774,1.0,1.0192307692307692
WHL,MOE,0.7735849056603774,1.0,1.0192307692307692
BEQ,LDZ,0.9622641509433962,1.0,1.0192307692307692
LDZ,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
BEQ,JB0,0.9622641509433962,1.0,1.0192307692307692
JB0,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
XAE,MOE,0.8679245283018868,1.0,1.0192307692307692
ILF,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
BEQ,ILF,0.9622641509433962,1.0,1.0192307692307692
MOE,XVK,0.9056603773584906,0.9230769230769231,1.0192307692307692
BEQ,PBV,0.9622641509433962,1.0,1.0192307692307692
UCR,MOE,0.2830188679245283,1.0,1.0192307692307692
BEQ,VQD,0.9622641509433962,1.0,1.0192307692307692
MOE,SKG,0.7547169811320755,0.7692307692307693,1.0192307692307692
BEQ,V9H,0.9622641509433962,1.0,1.0192307692307692
V9H,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
BEQ,U5F,0.9622641509433962,1.0,1.0192307692307692
U5F,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
BEQ,TZB,0.9622641509433962,1.0,1.0192307692307692
TZB,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
MOE,SIM,0.9811320754716981,1.0,1.0192307692307692
SIM,MOE,0.9811320754716981,1.0,1.0192307692307692
SIM,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
BEQ,SIM,0.9622641509433962,1.0,1.0192307692307692
SKG,MOE,0.7547169811320755,1.0,1.0192307692307692
MOE,UCR,0.2830188679245283,0.28846153846153844,1.0192307692307692
RU6,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
BEQ,RU6,0.9622641509433962,1.0,1.0192307692307692
BEQ,RML,0.9622641509433962,1.0,1.0192307692307692
RML,BEQ,0.9622641509433962,0.9807692307692307,1.0192307692307692
MOE,TEU,0.9622641509433962,0.9807692307692307,1.0192307692307692
TEU,MOE,0.9622641509433962,1.0,1.0192307692307692
TZB,MOE,0.9811320754716981,1.0,1.0192307692307692
MOE,TZB,0.9811320754716981,1.0,1.0192307692307692
MOE,U5F,0.9811320754716981,1.0,1.0192307692307692
U5F,MOE,0.9811320754716981,1.0,1.0192307692307692
U5F,MG8,0.39622641509433965,0.40384615384615385,1.0192307692307692
TZB,MG8,0.39622641509433965,0.40384615384615385,1.0192307692307692
MOE,XX1,0.8113207547169812,0.826923076923077,1.0192307692307692
RU6,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
PBV,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
EKM,CGS,0.2830188679245283,0.28846153846153844,1.0192307692307692
CGS,EKM,0.2830188679245283,1.0,1.0192307692307692
DGB,CGS,0.2830188679245283,0.28846153846153844,1.0192307692307692
CGS,DGB,0.2830188679245283,1.0,1.0192307692307692
RML,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
06Z,01F,0.9622641509433962,1.0,1.0192307692307692
M7X,RML,0.9622641509433962,1.0,1.0192307692307692
M7X,RU6,0.9622641509433962,1.0,1.0192307692307692
Z23,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
C3Y,Z23,0.7924528301886793,1.0,1.0192307692307692
M7X,NTA,0.9622641509433962,1.0,1.0192307692307692
M7X,SIM,0.9622641509433962,1.0,1.0192307692307692
SIM,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
TZB,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
M7X,TZB,0.9622641509433962,1.0,1.0192307692307692
U5F,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
M7X,U5F,0.9622641509433962,1.0,1.0192307692307692
V9H,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
M7X,V9H,0.9622641509433962,1.0,1.0192307692307692
M7X,VQD,0.9622641509433962,1.0,1.0192307692307692
VQD,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
M7X,PBV,0.9622641509433962,1.0,1.0192307692307692
NTA,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
M7X,Z23,0.9622641509433962,1.0,1.0192307692307692
LWD,TZB,0.37735849056603776,1.0,1.0192307692307692
LWD,RML,0.37735849056603776,1.0,1.0192307692307692
LWD,RU6,0.37735849056603776,1.0,1.0192307692307692
RU6,LWD,0.37735849056603776,0.38461538461538464,1.0192307692307692
LWD,SIM,0.37735849056603776,1.0,1.0192307692307692
SIM,LWD,0.37735849056603776,0.38461538461538464,1.0192307692307692
TZB,LWD,0.37735849056603776,0.38461538461538464,1.0192307692307692
CGS,JB0,0.2830188679245283,1.0,1.0192307692307692
JB0,CGS,0.2830188679245283,0.28846153846153844,1.0192307692307692
ILF,CGS,0.2830188679245283,0.28846153846153844,1.0192307692307692
CGS,ILF,0.2830188679245283,1.0,1.0192307692307692
U5F,LWD,0.37735849056603776,0.38461538461538464,1.0192307692307692
M7X,MOE,0.9622641509433962,1.0,1.0192307692307692
LWD,U5F,0.37735849056603776,1.0,1.0192307692307692
V9H,LWD,0.37735849056603776,0.38461538461538464,1.0192307692307692
CGS,GGP,0.2830188679245283,1.0,1.0192307692307692
GGP,CGS,0.2830188679245283,0.28846153846153844,1.0192307692307692
LWD,V9H,0.37735849056603776,1.0,1.0192307692307692
LWD,VQD,0.37735849056603776,1.0,1.0192307692307692
VQD,LWD,0.37735849056603776,0.38461538461538464,1.0192307692307692
Z23,LWD,0.37735849056603776,0.38461538461538464,1.0192307692307692
LWD,Z23,0.37735849056603776,1.0,1.0192307692307692
MOE,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
Z23,M7X,0.9622641509433962,0.9807692307692307,1.0192307692307692
VQD,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
C3Y,ILF,0.7924528301886793,1.0,1.0192307692307692
PBV,MG8,0.39622641509433965,0.40384615384615385,1.0192307692307692
MEL,Z23,0.7735849056603774,1.0,1.0192307692307692
MOE,MG8,0.39622641509433965,0.40384615384615385,1.0192307692307692
MG8,MOE,0.39622641509433965,1.0,1.0192307692307692
C3Y,NTA,0.7924528301886793,1.0,1.0192307692307692
NTA,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
C3Y,MOE,0.7924528301886793,1.0,1.0192307692307692
MOE,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
NTA,MG8,0.39622641509433965,0.40384615384615385,1.0192307692307692
MG8,NTA,0.39622641509433965,1.0,1.0192307692307692
MG8,PBV,0.39622641509433965,1.0,1.0192307692307692
C3Y,LDZ,0.7924528301886793,1.0,1.0192307692307692
C3Y,PBV,0.7924528301886793,1.0,1.0192307692307692
LDZ,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
RML,MG8,0.39622641509433965,0.40384615384615385,1.0192307692307692
MG8,RML,0.39622641509433965,1.0,1.0192307692307692
MG8,RU6,0.39622641509433965,1.0,1.0192307692307692
RU6,MG8,0.39622641509433965,0.40384615384615385,1.0192307692307692
C3Y,JB0,0.7924528301886793,1.0,1.0192307692307692
JB0,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
MG8,SIM,0.39622641509433965,1.0,1.0192307692307692
SIM,MG8,0.39622641509433965,0.40384615384615385,1.0192307692307692
ILF,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
MEL,VQD,0.7735849056603774,1.0,1.0192307692307692
PBV,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
MEL,MOE,0.7735849056603774,1.0,1.0192307692307692
C3Y,SIM,0.7924528301886793,1.0,1.0192307692307692
C3Y,VQD,0.7924528301886793,1.0,1.0192307692307692
V9H,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
C3Y,V9H,0.7924528301886793,1.0,1.0192307692307692
MEL,NTA,0.7735849056603774,1.0,1.0192307692307692
C3Y,U5F,0.7924528301886793,1.0,1.0192307692307692
U5F,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
C3Y,TZB,0.7924528301886793,1.0,1.0192307692307692
TZB,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
MEL,PBV,0.7735849056603774,1.0,1.0192307692307692
SIM,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
RU6,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
MEL,V9H,0.7735849056603774,1.0,1.0192307692307692
C3Y,RU6,0.7924528301886793,1.0,1.0192307692307692
C3Y,RML,0.7924528301886793,1.0,1.0192307692307692
RML,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
MEL,RML,0.7735849056603774,1.0,1.0192307692307692
MEL,RU6,0.7735849056603774,1.0,1.0192307692307692
C3Y,R6B,0.7924528301886793,1.0,1.0192307692307692
R6B,C3Y,0.7924528301886793,0.8076923076923077,1.0192307692307692
MEL,SIM,0.7735849056603774,1.0,1.0192307692307692
MEL,TZB,0.7735849056603774,1.0,1.0192307692307692
MEL,U5F,0.7735849056603774,1.0,1.0192307692307692
XVK,MOE,0.9056603773584906,1.0,1.0192307692307692
XX1,MOE,0.8113207547169812,1.0,1.0192307692307692
ZJG,EKM,0.22641509433962265,1.0,1.0192307692307692
UCR,NTA,0.2830188679245283,1.0,1.0192307692307692
TZB,NTA,0.9811320754716981,1.0,1.0192307692307692
NTA,TZB,0.9811320754716981,1.0,1.0192307692307692
JB0,B7G,0.33962264150943394,0.34615384615384615,1.0192307692307692
B7G,JB0,0.33962264150943394,1.0,1.0192307692307692
ILF,B7G,0.33962264150943394,0.34615384615384615,1.0192307692307692
B7G,ILF,0.33962264150943394,1.0,1.0192307692307692
U5F,NTA,0.9811320754716981,1.0,1.0192307692307692
NTA,U5F,0.9811320754716981,1.0,1.0192307692307692
GGP,B7G,0.33962264150943394,0.34615384615384615,1.0192307692307692
B7G,GGP,0.33962264150943394,1.0,1.0192307692307692
NTA,UCR,0.2830188679245283,0.28846153846153844,1.0192307692307692
TEU,NTA,0.9622641509433962,1.0,1.0192307692307692
NTA,UZI,0.22641509433962265,0.23076923076923078,1.0192307692307692
UZI,NTA,0.22641509433962265,1.0,1.0192307692307692
NTA,V9H,0.9811320754716981,1.0,1.0192307692307692
V9H,NTA,0.9811320754716981,1.0,1.0192307692307692
NTA,VQD,0.9811320754716981,1.0,1.0192307692307692
VQD,NTA,0.9811320754716981,1.0,1.0192307692307692
EKM,B7G,0.33962264150943394,0.34615384615384615,1.0192307692307692
B7G,EKM,0.33962264150943394,1.0,1.0192307692307692
DGB,B7G,0.33962264150943394,0.34615384615384615,1.0192307692307692
B7G,DGB,0.33962264150943394,1.0,1.0192307692307692
NTA,TEU,0.9622641509433962,0.9807692307692307,1.0192307692307692
B7G,LDZ,0.33962264150943394,1.0,1.0192307692307692
